1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999600030100377346e-01,3.608961009237474495e-05,3.907379869860518335e-06
9.999200122828965087e-01,6.605211380296962208e-05,1.393560330052041931e-05
9.998800375441201371e-01,8.740488395716231517e-05,3.255757192262285403e-05
9.998400899460208047e-01,1.008170172488626645e-04,5.909303673023342949e-05
9.998001788103620946e-01,1.083873588533649829e-04,9.143383078426212129e-05
9.997603101927790004e-01,1.122676577834426110e-04,1.274221494370637441e-04
9.997204872544160903e-01,1.140703846296933267e-04,1.654423609535788406e-04
9.996807112974349652e-01,1.148101819934601176e-04,2.044785205709374475e-04
9.996409826773765550e-01,1.150525639181163544e-04,2.439647587047639695e-04
9.996013013653717305e-01,1.150834127602591139e-04,2.836152218675786992e-04
9.995616672202969344e-01,1.150347495656167934e-04,3.232980301368776062e-04
9.995220800919689674e-01,1.149618302899485560e-04,3.629580777403220771e-04
9.994825398470186251e-01,1.148849540421474137e-04,4.025751989384539404e-04
9.994430463676159393e-01,1.148100371282303339e-04,4.421435952550446758e-04
9.994035995446992615e-01,1.147378473687665946e-04,4.816626079313197028e-04
9.993641992726810530e-01,1.146677358649132391e-04,5.211329914532937015e-04
9.993248454466432396e-01,1.145989354039721512e-04,5.605556179518473691e-04
9.992855379612870514e-01,1.145308939313579357e-04,5.999311447805819996e-04
9.992462767107814781e-01,1.144632826688274504e-04,6.392600065485922909e-04
9.992070615889487861e-01,1.143959274692469294e-04,6.785424835808031912e-04
9.991678924895053271e-01,1.143287443383779825e-04,7.177787661552957523e-04
9.991287693062536057e-01,1.142616962651984736e-04,7.569689974800435572e-04
9.990896919332101778e-01,1.141947685422438677e-04,7.961132982462375881e-04
9.990506602646769263e-01,1.141279560951612263e-04,8.352117792263352410e-04
9.990116741952783652e-01,1.140612575517705238e-04,8.742645471680607827e-04
9.989727336199780705e-01,1.139946727207787611e-04,9.132717072991807091e-04
9.989338384340846755e-01,1.139282016442301872e-04,9.522333642691106726e-04
9.988949885332526479e-01,1.138618443080612226e-04,9.911496224373290889e-04
9.988561838134816240e-01,1.137956005941118961e-04,1.030020585922334069e-03
9.988174241711145207e-01,1.137294703024132193e-04,1.068846358580982214e-03
9.987787095028365369e-01,1.136634531824056636e-04,1.107627043979011322e-03
9.987400397056721557e-01,1.135975489563902498e-04,1.146362745369267772e-03
9.987014146769848111e-01,1.135317573337698551e-04,1.185053565679055178e-03
9.986628343144747788e-01,1.134660780187063102e-04,1.223699607503992174e-03
9.986242985161777330e-01,1.134005107138514093e-04,1.262300973105746210e-03
9.985858071804635250e-01,1.133350551220168532e-04,1.300857764411797847e-03
9.985473602060342957e-01,1.132697109468205145e-04,1.339370083016208808e-03
9.985089574919233657e-01,1.132044778929049047e-04,1.377838030180805057e-03
9.984705989374944579e-01,1.131393556660125534e-04,1.416261706836493238e-03
9.984322844424391441e-01,1.130743439729619252e-04,1.454641213584668405e-03
9.983940139067762898e-01,1.130094425216345857e-04,1.492976650698604616e-03
9.983557872308504999e-01,1.129446510209509557e-04,1.531268118124848353e-03
9.983176043153307866e-01,1.128799691808634947e-04,1.569515715484587869e-03
9.982794650612089038e-01,1.128153967123546542e-04,1.607719542075012123e-03
9.982413693697981261e-01,1.127509333274186361e-04,1.645879696870677748e-03
9.982033171427322493e-01,1.126865787390658377e-04,1.683996278524846736e-03
9.981653082819638145e-01,1.126223326613103704e-04,1.722069385370834536e-03
9.981273426897632195e-01,1.125581948091701945e-04,1.760099115423339067e-03
9.980894202687172756e-01,1.124941648986548139e-04,1.798085566379775376e-03
9.980515409217274314e-01,1.124302426467664416e-04,1.836028835621589467e-03
9.980137045520086625e-01,1.123664277715055157e-04,1.873929020215561085e-03
9.979759110630886942e-01,1.123027199918461553e-04,1.911786216915131861e-03
9.979381603588062255e-01,1.122391190277501473e-04,1.949600522161685102e-03
9.979004523433094853e-01,1.121756246001478504e-04,1.987372032085855944e-03
9.978627869210555668e-01,1.121122364309551768e-04,2.025100842508795965e-03
9.978251639968087616e-01,1.120489542430476389e-04,2.062787048943474661e-03
9.977875834756390061e-01,1.119857777602592785e-04,2.100430746595951647e-03
9.977500452629211036e-01,1.119227067073863264e-04,2.138032030366635635e-03
9.977125492643333926e-01,1.118597408101839496e-04,2.175590994851545144e-03
9.976750953858560811e-01,1.117968797953443637e-04,2.213107734343581351e-03
9.976376835337706916e-01,1.117341233905321782e-04,2.250582342833736763e-03
9.976003136146580630e-01,1.116714713243310402e-04,2.288014914012386717e-03
9.975629855353977948e-01,1.116089233262777732e-04,2.325405541270487639e-03
9.975256992031665826e-01,1.115464791268457073e-04,2.362754317700819975e-03
9.974884545254374402e-01,1.114841384574233069e-04,2.400061336099228951e-03
9.974512514099778127e-01,1.114219010503390942e-04,2.437326688965814597e-03
9.974140897648486881e-01,1.113597666388321854e-04,2.474550468506167295e-03
9.973769694984037093e-01,1.112977349570742598e-04,2.511732766632548703e-03
9.973398905192878416e-01,1.112358057401532967e-04,2.548873674965103017e-03
9.973028527364359297e-01,1.111739787240496549e-04,2.585973284833070849e-03
